outcome,outcome_kind,term,phase4_interaction,estimate,std_error,p_value,ci_low,ci_high,n_obs,model_type,random_effects_attempted,fallback_reason,convergence_warnings
log_ffd,linear,C(speech_id)[T.18473],,0.06515690078510789,0.0386467412689471,0.09180330027751812,-0.010589320221866219,0.14090312179208198,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.18561],,0.026705687460654017,0.036869699026677076,0.46886552123357483,-0.04555759475246453,0.09896896967377257,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.18670],,0.03278752038784038,0.025292362115404112,0.19485810545676174,-0.016784598442296975,0.08235963921797773,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202150],,0.28845733090422554,0.016470255336050708,1.1236309059797796e-68,0.2561762236293875,0.32073843817906356,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202151],,0.2980253910681175,0.016252880777112347,4.210584169932673e-75,0.26617033009995394,0.329880452036281,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202152],,0.269584950025094,0.01641800609607917,1.3738871948610084e-60,0.23740624937881974,0.30176365067136823,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202201],,-0.08701460059722563,0.047380504621306885,0.06628279448389972,-0.1798786832243207,0.005849482029869457,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202202],,-0.06557367351562701,0.039840038526568436,0.09977941769534583,-0.14365871417038933,0.012511367139135324,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202203],,-0.04875097179968057,0.052426242523306535,0.3524247507126381,-0.15150451899012365,0.054002575390762524,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202204],,-0.020309745478726066,0.021082034911468085,0.3353631726235343,-0.06162977462601958,0.021010283668567446,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202205],,-0.004692348776150486,0.025799252759795912,0.8556774879618341,-0.055257955013396066,0.0458732574610951,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202206],,0.03656707183457927,0.026504951965795262,0.16770007317144087,-0.015381679430343548,0.0885158230995021,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202207],,0.03568383058205696,0.03838142821331022,0.3525181120415012,-0.03954238639124058,0.1109100475553545,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202208],,0.028127863340173465,0.03721411261856918,0.44974596158418734,-0.0448104571088397,0.10106618378918662,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.202209],,0.048243161577843696,0.06621820233661896,0.46627798705273016,-0.08154213012291553,0.17802845327860292,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.22811],,0.022556412493218547,0.036963441169091546,0.54170566453442,-0.04989060094286599,0.09500342592930308,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.26670],,0.03723942068044415,0.042585893370525915,0.38187085774640395,-0.04622739657524969,0.120706237936138,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.26682],,0.010420981937031209,0.03200264865454685,0.744705270195166,-0.05230305683576983,0.07314502070983225,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.7797],,0.024760885990462913,0.021632253224414106,0.25236322618727547,-0.01763755123383919,0.06715932321476502,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.7856],,0.005101392157857735,0.012749211429760186,0.6890578697257145,-0.019886603075758638,0.030089387391474105,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.7905],,0.040235845215720614,0.03642044873858802,0.2692637129375909,-0.03114692261269915,0.11161861304414038,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,C(speech_id)[T.7946],,0.026234495045425528,0.023326553266759087,0.26073216299190005,-0.019484709240877425,0.07195369933172849,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,reader_group_binary_num,,0.1309770073035009,0.026678880733968725,9.136052933717089e-07,0.07868736191708267,0.18326665268991912,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,word_length_chars_z,,0.0024950150038704137,0.0021079150053210987,0.23655513203927336,-0.0016364224890304964,0.006626452496771323,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,dfm_lm_word_surprisal_z,,0.007791134396153487,0.0013704735963324742,1.3081712742494312e-08,0.005105055505578753,0.01047721328672822,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,prev_boundary_opacity_score_z,,0.0014159011283525755,0.001129213116922261,0.2098845356841187,-0.0007973159116852729,0.0036291181683904238,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,reader_group_binary_num:word_length_chars_z,reader_group_x_word_length,-0.015220554242721031,0.004488860608131858,0.000697044758843882,-0.024018559366280036,-0.006422549119162025,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,reader_group_binary_num:dfm_lm_word_surprisal_z,reader_group_x_dfm_surprisal,0.004278857474556688,0.004489020545854762,0.3404974255255868,-0.004519461121178981,0.013077176070292356,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,reader_group_binary_num:prev_boundary_opacity_score_z,reader_group_x_previous_boundary_opacity,-0.003110809523991968,0.002176816538099638,0.15298592196129002,-0.0073772915396184205,0.0011556724916344848,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,log_corpus_frequency_z,,-0.007555208290710516,0.002920014785919597,0.009670690998585437,-0.013278332105437362,-0.0018320844759836703,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,dfm_lm_word_entropy_z,,-0.0015532801875306375,0.0012835894526335389,0.22623795530905222,-0.004069069285627855,0.0009625089105665804,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,sentence_length_words_z,,0.0027111723607229497,0.0010996197404554214,0.01368013755190184,0.0005559572727410421,0.004866387448704858,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,word_position_in_sentence_norm_z,,0.010385306761504166,0.0019508070273524625,1.0173621741127597e-07,0.006561795247105696,0.014208818275902636,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,vv_indicator_z,,-0.0008484235153056707,0.0010513134209311859,0.4196590386437664,-0.002908959956794393,0.0012121129261830517,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,lm_missing_num,,0.0,0.0,,0.0,0.0,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_ffd,linear,embedding_missing_num,,-0.007063688229051667,0.006144488460415762,0.2503097113968883,-0.019106664314888527,0.004979287856785192,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,Intercept,,5.341735568364315,0.023190508097161253,0.0,5.296283007710694,5.387188129017935,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.10440],,0.08741150575702455,0.0709363313169525,0.21785459762759052,-0.051621148819603085,0.2264441603336522,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.11171],,0.0669414604273934,0.04819773680781429,0.1648655345228952,-0.027524367852263115,0.16140728870704993,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.1125],,0.09605419117085681,0.04973258481397924,0.05343192339187498,-0.001419883922626125,0.19352826626433975,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.1165],,0.03309467722191437,0.057649472445979115,0.5659222576586966,-0.07989621249993892,0.14608556694376765,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.12063],,0.06056409596545482,0.05223031084628752,0.24622864415099288,-0.04180543219460047,0.1629336241255101,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.1317],,0.11487862019286917,0.05023435633326046,0.022204367876705634,0.016421090993127094,0.21333614939261125,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.1318],,0.03313576998471497,0.053243369208259804,0.5337147240408147,-0.07121931607904314,0.13749085604847308,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.1323],,0.02243012961878844,0.03869380673270551,0.5621286247982894,-0.05340833800206782,0.0982685972396447,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.17526],,0.10846955019216982,0.06395987385034756,0.08990481929216272,-0.016889499010236578,0.23382859939457623,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.18473],,0.06803763448538878,0.04804652907872529,0.15675265831312765,-0.0261318320910692,0.16220710106184677,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.18561],,0.026637674097190797,0.04873512404859674,0.5846668895830327,-0.06888141382015069,0.12215676201453228,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.18670],,0.0023283053062225787,0.03186641534552411,0.9417547510111466,-0.06012872108739918,0.06478533169984434,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202150],,0.44421665544133265,0.023861114725489616,2.3500816601926308e-77,0.39744972994839467,0.49098358093427064,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202151],,0.43597520700122155,0.02371850130802405,1.857126609761109e-75,0.38948779867022826,0.48246261533221485,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202152],,0.38827335932438295,0.02378913870881248,6.946001106582164e-60,0.34164750423188284,0.43489921441688306,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202201],,-0.05922596412824301,0.03469725113631963,0.08783407151518918,-0.12723132671797094,0.00877939846148492,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202202],,-0.069406247141103,0.054001217588312445,0.1986972885632008,-0.1752466887355063,0.03643419445330032,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202203],,0.01302105269806753,0.07297924807888023,0.8583921185802339,-0.13001564515535166,0.1560577505514867,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202204],,0.046640754655161494,0.04682063612343282,0.31917334718176515,-0.04512600588002188,0.13840751519034486,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202205],,0.08181328716160936,0.0621324658945386,0.18792048036007636,-0.03996410826234953,0.20359068258556826,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202206],,0.14289020652357592,0.08429233982313235,0.09004236437701678,-0.022319743702374828,0.3081001567495267,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202207],,0.14539211996878573,0.04211272545806491,0.0005555184185005332,0.06285269478015545,0.227931545157416,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202208],,0.15076529981591066,0.05070729511771258,0.0029466747135892084,0.05138082763175028,0.25014977200007105,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.202209],,0.07727711025711388,0.08081659894148692,0.33896946019981966,-0.08112051302121832,0.2356747335354461,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.22811],,0.028790969450351176,0.049962789489326254,0.5644474037973412,-0.06913429851588464,0.126716237416587,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.26670],,0.056036082660030725,0.054561038476185555,0.30440410007224006,-0.05090158771239711,0.16297375303245856,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.26682],,-0.00759162308623939,0.04378448635847325,0.862347918704174,-0.09340763943043226,0.07822439325795347,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.7797],,0.03911121462901391,0.03659365681454539,0.28516085577047257,-0.032611034790113784,0.1108334640481416,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.7856],,0.02426652798635974,0.016103432647604107,0.13183206754313834,-0.007295620030410795,0.055828676003130275,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.7905],,0.04692968171601546,0.046495287150711946,0.3128102770392347,-0.044199406550227895,0.13805876998225883,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,C(speech_id)[T.7946],,-0.005386246336879218,0.031543191110981285,0.8644142019394826,-0.06720976487186651,0.056437272198108075,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,reader_group_binary_num,,0.1845186743496607,0.036027416766232084,3.0292471863076074e-07,0.11390623503183132,0.2551311136674901,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,word_length_chars_z,,0.11392391991587293,0.007194050718707998,1.7605918965215432e-56,0.09982383960425076,0.1280240002274951,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,dfm_lm_word_surprisal_z,,0.02496980712424627,0.00296590708819661,3.798913538935463e-17,0.01915673604988885,0.03078287819860369,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,prev_boundary_opacity_score_z,,0.00020689436057692439,0.0015918021621360624,0.8965862683448365,-0.002912980547722746,0.0033267692688765944,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,reader_group_binary_num:word_length_chars_z,reader_group_x_word_length,0.007475076899801933,0.014768259033050339,0.6127455254753797,-0.021470178919335052,0.03642033271893892,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,reader_group_binary_num:dfm_lm_word_surprisal_z,reader_group_x_dfm_surprisal,0.01791593414378818,0.007046225626830392,0.011002213535641457,0.004105585688257446,0.031726282599318915,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,reader_group_binary_num:prev_boundary_opacity_score_z,reader_group_x_previous_boundary_opacity,-0.0048278882329014184,0.0028874101393929178,0.0945148652043973,-0.010487108114707315,0.0008313316489044773,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,log_corpus_frequency_z,,0.02217597860325087,0.003966763446847743,2.2648653532383817e-08,0.014401265112239329,0.029950692094262408,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,dfm_lm_word_entropy_z,,-3.272909414760788e-05,0.0017820819356864405,0.985347154679529,-0.003525545505592456,0.0034600873172972407,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,sentence_length_words_z,,0.002815351137225705,0.0014529820896264515,0.05266758554405863,-3.244142862388879e-05,0.005663143703075298,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,word_position_in_sentence_norm_z,,0.0065953170566028915,0.002545830332215013,0.009579905028927664,0.0016055812947118253,0.011585052818493959,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,vv_indicator_z,,-0.00013777259195645513,0.0015565825407686958,0.9294716066424997,-0.0031886183108269495,0.002913073126914039,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,lm_missing_num,,0.0,0.0,,0.0,0.0,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_first_pass_duration,linear,embedding_missing_num,,-0.012262434119501897,0.0073107167123773395,0.09347931512957071,-0.026591175576936552,0.002066307337932758,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_go_past_time,linear,Intercept,,5.484911832815506,0.035459402350105966,0.0,5.415412681295983,5.5544109843350284,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_go_past_time,linear,C(speech_id)[T.10440],,0.07051445904314131,0.07565719638289468,0.35132319180540383,-0.07777092103860632,0.21879983912488893,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_go_past_time,linear,C(speech_id)[T.11171],,0.11054796205591597,0.06514354430667199,0.08969849656783653,-0.017131038610450428,0.23822696272228236,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_go_past_time,linear,C(speech_id)[T.1125],,0.08479243465117207,0.06465471804482978,0.1897005290205701,-0.04192848414728624,0.2115133534496304,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_go_past_time,linear,C(speech_id)[T.1165],,0.08109414642067947,0.08207664419517928,0.3231381966822746,-0.07977312017378041,0.24196141301513935,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_go_past_time,linear,C(speech_id)[T.12063],,0.06494239571139519,0.059108403541428205,0.2718989961624926,-0.05090794641346387,0.18079273783625427,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_go_past_time,linear,C(speech_id)[T.1317],,0.1253459447637728,0.07064929782700997,0.07603016653198155,-0.013124134510210633,0.2638160240377563,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_go_past_time,linear,C(speech_id)[T.1318],,0.03799337154865753,0.06891375509418543,0.581415921034879,-0.09707510647535958,0.17306184957267465,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
log_go_past_time,linear,C(speech_id)[T.1323],,0.01634046168308299,0.0420727109743536,0.6977302314555329,-0.06612053655861314,0.09880145992477912,193725,cluster_robust_ols,False,crossed participant/item mixed effects were not feasible in this automated confirmatory runner; participant-clustered covariance and speech fixed effects are used,
